id,title,pdf_url,doc_date,doc_type,country,project_id,web_url,source_url,content_type,md5,family_id,family_year,status
AF.document.AF00000317.n0000,Ger Community Resilience Project (GCRP) — Project concept,https://cdn.climatepolicyradar.org/navigator/MNG/2023/ger-community-resilience-project-gcrp_2e4e215d6ad394dfa70c85bc1d383064.pdf,2023-03-24T00:00:00Z,Project concept,MNG,AF00000317,https://climateprojectexplorer.org/document/ger-community-resilience-project-gcrp_f306,https://fifspubprd.azureedge.net/afdocuments/project/15051/15051_Mongolia%20AF%20Concept%20Note%20August%202022%20-%20For%20submission%20clean.pdf,application/pdf,2e4e215d6ad394dfa70c85bc1d383064,AF.family.AF00000317.0,2023,out_of_scope_geo
AF.document.AF00000317.n0001,Ger Community Resilience Project (GCRP) — Project document,https://cdn.climatepolicyradar.org/navigator/MNG/2023/ger-community-resilience-project-gcrp_21ea8935f8a9a8e28281b61e4311c5a6.pdf,2023-03-24T00:00:00Z,Project document,MNG,AF00000317,https://climateprojectexplorer.org/document/ger-community-resilience-project-gcrp_f306,https://fifspubprd.azureedge.net/afdocuments/project/15051/UN-Habitat_Mongolia_Resubmission_Clean.pdf,application/pdf,21ea8935f8a9a8e28281b61e4311c5a6,AF.family.AF00000317.0,2023,out_of_scope_geo
AF.document.AF00000317.n0002,Ger Community Resilience Project (GCRP) — Inception report,https://cdn.climatepolicyradar.org/navigator/MNG/2023/ger-community-resilience-project-gcrp_664e0ed1008edcd80eb2209c20c20532.pdf,2023-03-24T00:00:00Z,Inception report,MNG,AF00000317,https://climateprojectexplorer.org/document/ger-community-resilience-project-gcrp_f306,https://fifspubprd.azureedge.net/afdocuments/project/15051/GCRP%20Inception%20report%20.pdf,application/pdf,664e0ed1008edcd80eb2209c20c20532,AF.family.AF00000317.0,2023,out_of_scope_geo
AF.document.AF00000357.n0000,Direct Access Program for Financing Climate Change Adaptation Projects to Increase the Adaptive Capacity and Climate Resilience of Indigenous and Afro-descendant Communities in the Marine Coastal Region of the Municipalities of Juan Francisco Bulnes and Brus Laguna in Honduras — Project document,https://cdn.climatepolicyradar.org/navigator/HND/2024/direct-access-program-for-financing-climate-change-adaptation-projects-to-increase-the-adaptive-capacity-and-climate-resilience-of-indigenous-and-afro-descendant-communities-in-the-marine-coastal-regi_6b5c5d7afb1e92a48e0738596523baea.pdf,2024-04-19T00:00:00Z,Project document,HND,AF00000357,https://climateprojectexplorer.org/document/direct-access-program-for-financing-climate-change-adaptation-projects-to-increase-the-adaptive-capacity-and-climate-resilience-of-indigenous-and-afro-descendant-communities-in-the-marine-coastal-region-of-the-municipalities-of-juan-francisco-bulnes-and-brus-laguna-in-honduras_f379,https://fifspubprd.azureedge.net/afdocuments/project/15103/CASM_Honduras.Final%20CV.pdf,application/pdf,6b5c5d7afb1e92a48e0738596523baea,AF.family.AF00000357.0,2024,out_of_scope_geo
AF.document.AF00000069.n0000,"Increasing adaptive capacity of local communities, ecosystems and hydroelectric systems in the Río Blanco upper watershed (Toachi-Pilatón watershed) with a focus on Ecosystem and Community Based Adaptation and Integrated Adaptive Watershed Management — Project document",https://cdn.climatepolicyradar.org/navigator/ECU/2018/increasing-adaptive-capacity-of-local-communities-ecosystems-and-hydroelectric-systems-in-the-rio-blanco-upper-watershed-toachi-pilaton-watershed-with-a-focus-on-ecosystem-and-community-based-adaptati_464108f05478567e995e7ab8a0101056.pdf,2018-07-16T00:00:00Z,Project document,ECU,AF00000069,https://climateprojectexplorer.org/document/increasing-adaptive-capacity-of-local-communities-ecosystems-and-hydroelectric-systems-in-the-rio-blanco-upper-watershed-toachi-pilaton-watershed-with-a-focus-on-ecosystem-and-community-based-adaptation-and-integrated-adaptive-watershed-management_b7ce,https://fifspubprd.azureedge.net/afdocuments/project/1415/1415_AFB.PPRC_.22.23.6-Proposal-for-Ecuador.pdf,application/pdf,464108f05478567e995e7ab8a0101056,AF.family.AF00000069.0,2018,out_of_scope_geo
AF.document.AF00000197.n0000,"Enhance community, local and national-level urban climate change resilience to water scarcity, caused by floods and droughts in Rawalpindi and Nowshera, Pakistan — Project document",https://cdn.climatepolicyradar.org/navigator/PAK/2020/enhance-community-local-and-national-level-urban-climate-change-resilience-to-water-scarcity-caused-by-floods-and-droughts-in-rawalpindi-and-nowshera-pakistan_dd564188d3227333f290ac47dfa27262.pdf,2020-06-01T00:00:00Z,Project document,PAK,AF00000197,https://climateprojectexplorer.org/document/enhance-community-local-and-national-level-urban-climate-change-resilience-to-water-scarcity-caused-by-floods-and-droughts-in-rawalpindi-and-nowshera-pakistan_5435,https://fifspubprd.azureedge.net/afdocuments/project/12126/12126_Proposal-for-Pakistan.pdf,application/pdf,dd564188d3227333f290ac47dfa27262,AF.family.AF00000197.0,2020,out_of_scope_geo
AF.document.AF00000197.n0001,"Enhance community, local and national-level urban climate change resilience to water scarcity, caused by floods and droughts in Rawalpindi and Nowshera, Pakistan — Inception report",https://cdn.climatepolicyradar.org/navigator/PAK/2020/enhance-community-local-and-national-level-urban-climate-change-resilience-to-water-scarcity-caused-by-floods-and-droughts-in-rawalpindi-and-nowshera-pakistan_4f27b11d31a9f28301efb754a1dd744f.pdf,2020-06-01T00:00:00Z,Inception report,PAK,AF00000197,https://climateprojectexplorer.org/document/enhance-community-local-and-national-level-urban-climate-change-resilience-to-water-scarcity-caused-by-floods-and-droughts-in-rawalpindi-and-nowshera-pakistan_5435,https://fifspubprd.azureedge.net/afdocuments/project/12126/12126_Inception%20%20Report%20-%20Pakistan%20UN-Habitat.pdf,application/pdf,4f27b11d31a9f28301efb754a1dd744f,AF.family.AF00000197.0,2020,out_of_scope_geo
AF.document.AF00000261.n0000,Multisectoral Adaptation Measures to Climate Change in the South Oropouche River Basin for Flood Relief — Project concept,https://cdn.climatepolicyradar.org/navigator/TTO/2022/multisectoral-adaptation-measures-to-climate-change-in-the-south-oropouche-river-basin-for-flood-relief_0778af9736d174d37b855bf1738b5cd6.pdf,2022-04-08T00:00:00Z,Project concept,TTO,AF00000261,https://climateprojectexplorer.org/document/multisectoral-adaptation-measures-to-climate-change-in-the-south-oropouche-river-basin-for-flood-relief_9683,https://fifspubprd.azureedge.net/afdocuments/project/14664/14664_2021-09-09_T_T%20SORB_Draft%20Concept%20Note_v.2_clean.pdf,application/pdf,0778af9736d174d37b855bf1738b5cd6,AF.family.AF00000261.0,2022,out_of_scope_geo
AF.document.AF00000261.n0001,Multisectoral Adaptation Measures to Climate Change in the South Oropouche River Basin for Flood Relief — Project document,https://cdn.climatepolicyradar.org/navigator/TTO/2022/multisectoral-adaptation-measures-to-climate-change-in-the-south-oropouche-river-basin-for-flood-relief_e3290aa36628fac19158068687135201.pdf,2022-04-08T00:00:00Z,Project document,TTO,AF00000261,https://climateprojectexplorer.org/document/multisectoral-adaptation-measures-to-climate-change-in-the-south-oropouche-river-basin-for-flood-relief_9683,https://fifspubprd.azureedge.net/afdocuments/project/14664/14664_Trinidad%20and%20Tobago_CAF_Clean%20April%2010th%202022.pdf,application/pdf,e3290aa36628fac19158068687135201,AF.family.AF00000261.0,2022,out_of_scope_geo
AF.document.AF00000261.n0002,Multisectoral Adaptation Measures to Climate Change in the South Oropouche River Basin for Flood Relief — Inception report,https://cdn.climatepolicyradar.org/navigator/TTO/2022/multisectoral-adaptation-measures-to-climate-change-in-the-south-oropouche-river-basin-for-flood-relief_0f23b832550b224f7b846c82e4941476.pdf,2022-04-08T00:00:00Z,Inception report,TTO,AF00000261,https://climateprojectexplorer.org/document/multisectoral-adaptation-measures-to-climate-change-in-the-south-oropouche-river-basin-for-flood-relief_9683,https://fifspubprd.azureedge.net/afdocuments/project/14664/SORB%20Inception%20Workshop%20Report%20-%20Final_Version%2012.10.2023.pdf,application/pdf,0f23b832550b224f7b846c82e4941476,AF.family.AF00000261.0,2022,out_of_scope_geo
AF.document.AF00000188.n0000,"Resilience building as climate change adaptation in drought-struck South-western African communities (Angola, Namibia) — Project pre-concept",https://cdn.climatepolicyradar.org/navigator/AGO/2021/resilience-building-as-climate-change-adaptation-in-drought-struck-south-western-african-communities-angola-namibia_7dcad1fed3abd43c28371df19fdf7d4a.pdf,2021-07-26T00:00:00Z,Project pre-concept,AGO;NAM,AF00000188,https://climateprojectexplorer.org/document/resilience-building-as-climate-change-adaptation-in-drought-struck-south-western-african-communities-angola-namibia_976c,https://fifspubprd.azureedge.net/afdocuments/project/12101/12101_Clean%20Preconcept.pdf,application/pdf,7dcad1fed3abd43c28371df19fdf7d4a,AF.family.AF00000188.0,2021,parked
AF.document.AF00000188.n0001,"Resilience building as climate change adaptation in drought-struck South-western African communities (Angola, Namibia) — Project concept",https://cdn.climatepolicyradar.org/navigator/AGO/2021/resilience-building-as-climate-change-adaptation-in-drought-struck-south-western-african-communities-angola-namibia_dec72da0acc2a99e26d4113511bcb533.pdf,2021-07-26T00:00:00Z,Project concept,AGO;NAM,AF00000188,https://climateprojectexplorer.org/document/resilience-building-as-climate-change-adaptation-in-drought-struck-south-western-african-communities-angola-namibia_976c,https://fifspubprd.azureedge.net/afdocuments/project/12101/12101_Angola%20and%20Namibia.pdf,application/pdf,dec72da0acc2a99e26d4113511bcb533,AF.family.AF00000188.0,2021,parked
AF.document.AF00000188.n0002,"Resilience building as climate change adaptation in drought-struck South-western African communities (Angola, Namibia) — projects documents",https://cdn.climatepolicyradar.org/navigator/AGO/2021/resilience-building-as-climate-change-adaptation-in-drought-struck-south-western-african-communities-angola-namibia_139b92d4cbbb521104e4cefc993a6365.pdf,2021-07-26T00:00:00Z,projects documents,AGO;NAM,AF00000188,https://climateprojectexplorer.org/document/resilience-building-as-climate-change-adaptation-in-drought-struck-south-western-african-communities-angola-namibia_976c,https://fifspubprd.azureedge.net/afdocuments/project/12101/12101_Amended-Signed_OSS_RIE_%20Regional%20ProjectAngolaNamibia-Full%20Proposal_V3-2021_April_26.pdf,application/pdf,139b92d4cbbb521104e4cefc993a6365,AF.family.AF00000188.0,2021,parked
AF.document.AF00000188.n0003,"Resilience building as climate change adaptation in drought-struck South-western African communities (Angola, Namibia) — Inception report",https://cdn.climatepolicyradar.org/navigator/AGO/2021/resilience-building-as-climate-change-adaptation-in-drought-struck-south-western-african-communities-angola-namibia_5064929eacadc115b37ad7e1fda0afad.pdf,2021-07-26T00:00:00Z,Inception report,AGO;NAM,AF00000188,https://climateprojectexplorer.org/document/resilience-building-as-climate-change-adaptation-in-drought-struck-south-western-african-communities-angola-namibia_976c,https://fifspubprd.azureedge.net/afdocuments/project/12101/12101_ADSWAC_Regional_Launch_Workshop%20Report_May_2022.pdf,application/pdf,5064929eacadc115b37ad7e1fda0afad,AF.family.AF00000188.0,2021,parked
AF.document.AF00000215.n0000,Adaptation Fund- UN Environment Special Financing Window in Support of Innovation for Adaptation — Project document,https://cdn.climatepolicyradar.org/navigator/XAB/2019/adaptation-fund-un-environment-special-financing-window-in-support-of-innovation-for-adaptation_7c0ada42b02069acc17299c6c1a3d8b7.pdf,2019-10-11T00:00:00Z,Project document,XAB,AF00000215,https://climateprojectexplorer.org/document/adaptation-fund-un-environment-special-financing-window-in-support-of-innovation-for-adaptation_f379,https://fifspubprd.azureedge.net/afdocuments/project/12241/12241_Proposal_technology%20aggregator_revised_130909_final.pdf,application/pdf,7c0ada42b02069acc17299c6c1a3d8b7,AF.family.AF00000215.0,2019,out_of_scope_geo
AF.document.i00000251.n0000,Smallholder Climate Resilience Project (SCRP) — Project concept,https://cdn.climatepolicyradar.org/navigator/MWI/2026/smallholder-climate-resilience-project-scrp_84aef0e5c5ad804f4bb41a51579b34bc.pdf,2026-04-11T00:00:00Z,Project concept,MWI,i00000250,https://climateprojectexplorer.org/document/smallholder-climate-resilience-project-scrp_47eb,https://fifspubprd.azureedge.net/afdocuments/project/15130/IFAD_Malawi_CN_Final.pdf,application/pdf,84aef0e5c5ad804f4bb41a51579b34bc,AF.family.i00000250.n0000,2026,parked
AF.document.i00000252.n0000,Smallholder Climate Resilience Project (SCRP) — Project document,https://cdn.climatepolicyradar.org/navigator/MWI/2026/smallholder-climate-resilience-project-scrp_bef5d6c46b610d11550027ad6f2ad42b.pdf,2026-04-11T00:00:00Z,Project document,MWI,i00000250,https://climateprojectexplorer.org/document/smallholder-climate-resilience-project-scrp_47eb,https://fifspubprd.azureedge.net/afdocuments/project/15130/IFAD_Malawi-Final_FP.pdf,application/pdf,bef5d6c46b610d11550027ad6f2ad42b,AF.family.i00000250.n0000,2026,parked
AF.document.AF00000179.n0000,Building resilience for adaptation to climate change and climate vulnernabilities in agriculture in Saint Lucia — Project document,https://cdn.climatepolicyradar.org/navigator/LCA/2019/building-resilience-for-adaptation-to-climate-change-and-climate-vulnernabilities-in-agriculture-in-saint-lucia_49f445ef1b14004778be006ac16394c0.pdf,2019-07-08T00:00:00Z,Project document,LCA,AF00000179,https://climateprojectexplorer.org/document/building-resilience-for-adaptation-to-climate-change-and-climate-vulnernabilities-in-agriculture-in-saint-lucia_36fe,https://fifspubprd.azureedge.net/afdocuments/project/12040/12040_St%20Lucia%20for%20posting.pdf,application/pdf,49f445ef1b14004778be006ac16394c0,AF.family.AF00000179.0,2019,out_of_scope_geo
AF.document.AF00000179.n0001,Building resilience for adaptation to climate change and climate vulnernabilities in agriculture in Saint Lucia — Inception report,https://cdn.climatepolicyradar.org/navigator/LCA/2019/building-resilience-for-adaptation-to-climate-change-and-climate-vulnernabilities-in-agriculture-in-saint-lucia_13e8ffd4b64c68cc2f7a636a758d4bbe.pdf,2019-07-08T00:00:00Z,Inception report,LCA,AF00000179,https://climateprojectexplorer.org/document/building-resilience-for-adaptation-to-climate-change-and-climate-vulnernabilities-in-agriculture-in-saint-lucia_36fe,https://fifspubprd.azureedge.net/afdocuments/project/12040/12040_PROJECT%20LAUNCH%20AND%20INCEPTION%20REPORT%20FOR%20SAINT%20LUCIA%20AF%20PROJECT.pdf,application/pdf,13e8ffd4b64c68cc2f7a636a758d4bbe,AF.family.AF00000179.0,2019,out_of_scope_geo
AF.document.AF00000187.n0000,"Enhancing the adaptation capability of coastal community in facing the impacts of climate change in Negeri (village), Asilulu, Ureng and Lima of Leihitu District Maluku Tengah Regency Maluku Province — Project concept",https://cdn.climatepolicyradar.org/navigator/IDN/2021/enhancing-the-adaptation-capability-of-coastal-community-in-facing-the-impacts-of-climate-change-in-negeri-village-asilulu-ureng-and-lima-of-leihitu-district-maluku-tengah-regency-maluku-province_5f971f340367f26bd1000a0afd861078.pdf,2021-10-21T00:00:00Z,Project concept,IDN,AF00000187,https://climateprojectexplorer.org/document/enhancing-the-adaptation-capability-of-coastal-community-in-facing-the-impacts-of-climate-change-in-negeri-village-asilulu-ureng-and-lima-of-leihitu-district-maluku-tengah-regency-maluku-province_178d,https://fifspubprd.azureedge.net/afdocuments/project/12100/12100_Clean_Kemitraan_01_HAI_030919.pdf,application/pdf,5f971f340367f26bd1000a0afd861078,AF.family.AF00000187.0,2021,out_of_scope_geo
AF.document.AF00000187.n0001,"Enhancing the adaptation capability of coastal community in facing the impacts of climate change in Negeri (village), Asilulu, Ureng and Lima of Leihitu District Maluku Tengah Regency Maluku Province — Project document",https://cdn.climatepolicyradar.org/navigator/IDN/2021/enhancing-the-adaptation-capability-of-coastal-community-in-facing-the-impacts-of-climate-change-in-negeri-village-asilulu-ureng-and-lima-of-leihitu-district-maluku-tengah-regency-maluku-province_ce94337432987661b8baae87729262b5.pdf,2021-10-21T00:00:00Z,Project document,IDN,AF00000187,https://climateprojectexplorer.org/document/enhancing-the-adaptation-capability-of-coastal-community-in-facing-the-impacts-of-climate-change-in-negeri-village-asilulu-ureng-and-lima-of-leihitu-district-maluku-tengah-regency-maluku-province_178d,https://fifspubprd.azureedge.net/afdocuments/project/12100/12100_Kemitraan_Maluku_Province_Clean%20Version.pdf,application/pdf,ce94337432987661b8baae87729262b5,AF.family.AF00000187.0,2021,out_of_scope_geo
AF.document.AF00000184.n0000,Enhancing Climate Change Resilience of Coastal Communities of Zanzibar — Project document,https://cdn.climatepolicyradar.org/navigator/TZA/2020/enhancing-climate-change-resilience-of-coastal-communities-of-zanzibar_75cfe18dfd322adca0269be2c0c02bf3.pdf,2020-06-01T00:00:00Z,Project document,TZA,AF00000184,https://climateprojectexplorer.org/document/enhancing-climate-change-resilience-of-coastal-communities-of-zanzibar_b038,https://fifspubprd.azureedge.net/afdocuments/project/12097/12097_Revised%20Zanzibar%20CLEAN%20DOCUMENT%2018%20Feb%202020.pdf,application/pdf,75cfe18dfd322adca0269be2c0c02bf3,AF.family.AF00000184.0,2020,parked
AF.document.AF00000184.n0001,Enhancing Climate Change Resilience of Coastal Communities of Zanzibar — Inception report,https://cdn.climatepolicyradar.org/navigator/TZA/2020/enhancing-climate-change-resilience-of-coastal-communities-of-zanzibar_283dbf9f5f38a108fc0e3f504ce7c739.pdf,2020-06-01T00:00:00Z,Inception report,TZA,AF00000184,https://climateprojectexplorer.org/document/enhancing-climate-change-resilience-of-coastal-communities-of-zanzibar_b038,https://fifspubprd.azureedge.net/afdocuments/project/12097/12097_INCEPTION_-REPORT_ZANZIBAR.pdf,application/pdf,283dbf9f5f38a108fc0e3f504ce7c739,AF.family.AF00000184.0,2020,parked
AF.document.058NZAWR.n0000,"Building Resilience in the greater uMngeni Catchment, South Africa — Project document",https://cdn.climatepolicyradar.org/navigator/ZAF/2014/building-resilience-in-the-greater-umngeni-catchment-south-africa_dad18bb27a04a750bde7b9be28de069a.pdf,2014-10-10T00:00:00Z,Project document,ZAF,058NZAWR,https://climateprojectexplorer.org/document/building-resilience-in-the-greater-umngeni-catchment-south-africa_0da5,https://fifspubprd.azureedge.net/afdocuments/project/24/24_SA%20NIE%20uMngeni%20Resilience%20Project_main%20text_1%20September%202014_final.pdf,application/pdf,dad18bb27a04a750bde7b9be28de069a,AF.family.058NZAWR.0,2014,parked
AF.document.058NZAWR.n0001,"Building Resilience in the greater uMngeni Catchment, South Africa — Inception report",https://cdn.climatepolicyradar.org/navigator/ZAF/2014/building-resilience-in-the-greater-umngeni-catchment-south-africa_c46da5808a44e2eda1fdad602656f3ac.pdf,2014-10-10T00:00:00Z,Inception report,ZAF,058NZAWR,https://climateprojectexplorer.org/document/building-resilience-in-the-greater-umngeni-catchment-south-africa_0da5,https://fifspubprd.azureedge.net/afdocuments/project/24/24_uMngeni%20Resilience%20Project%20Inception%20Workshop%20Report%2011-12-15%20Final.pdf,application/pdf,c46da5808a44e2eda1fdad602656f3ac,AF.family.058NZAWR.0,2014,parked
AF.document.AF00000092.n0000,"Reducing vulnerabilities of populations in the Central Asia region from glacier lake outburst floods in a changing climate (Kazakhstan, Kyrgyzstan, Tajikistan, Uzbekistan) — Project concept",https://cdn.climatepolicyradar.org/navigator/KAZ/2020/reducing-vulnerabilities-of-populations-in-the-central-asia-region-from-glacier-lake-outburst-floods-in-a-changing-climate-kazakhstan-kyrgyzstan-tajikistan-uzbekistan_808cafefa23f285e532ad328b54d0f19.pdf,2020-10-15T00:00:00Z,Project concept,KAZ;KGZ;TJK;UZB,AF00000092,https://climateprojectexplorer.org/document/reducing-vulnerabilities-of-populations-in-the-central-asia-region-from-glacier-lake-outburst-floods-in-a-changing-climate-kazakhstan-kyrgyzstan-tajikistan-uzbekistan_5e6e,https://fifspubprd.azureedge.net/afdocuments/project/3070/3070_Proposal-for-Kazakhstan-Tajikistan-Uzbekistan.pdf,application/pdf,808cafefa23f285e532ad328b54d0f19,AF.family.AF00000092.0,2020,out_of_scope_geo
AF.document.AF00000092.n0001,"Reducing vulnerabilities of populations in the Central Asia region from glacier lake outburst floods in a changing climate (Kazakhstan, Kyrgyzstan, Tajikistan, Uzbekistan) — Project document",https://cdn.climatepolicyradar.org/navigator/KAZ/2020/reducing-vulnerabilities-of-populations-in-the-central-asia-region-from-glacier-lake-outburst-floods-in-a-changing-climate-kazakhstan-kyrgyzstan-tajikistan-uzbekistan_2ced744a8f4005edada468c62aacab40.pdf,2020-10-15T00:00:00Z,Project document,KAZ;KGZ;TJK;UZB,AF00000092,https://climateprojectexplorer.org/document/reducing-vulnerabilities-of-populations-in-the-central-asia-region-from-glacier-lake-outburst-floods-in-a-changing-climate-kazakhstan-kyrgyzstan-tajikistan-uzbekistan_5e6e,https://fifspubprd.azureedge.net/afdocuments/project/3070/3070_2_20200219-GLOF%20funding%20proposal%20CLEAN-signed.pdf,application/pdf,2ced744a8f4005edada468c62aacab40,AF.family.AF00000092.0,2020,out_of_scope_geo
